http://purl.org/linked-data/sdmx/2009/dimension#refArea,Reference Area,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
http://statistics.gov.scot/id/statistical-geography/S01002127,S01002127,8,13,13,5,9,13,8,4,12,5,8
http://statistics.gov.scot/id/statistical-geography/S01002128,S01002128,1,4,5,4,1,4,4,2,6,4,3
http://statistics.gov.scot/id/statistical-geography/S01002129,S01002129,17,11,17,15,12,11,6,11,18,13,17
http://statistics.gov.scot/id/statistical-geography/S01002130,S01002130,7,7,5,3,7,7,4,3,6,8,7
http://statistics.gov.scot/id/statistical-geography/S01002131,S01002131,9,7,6,5,2,7,8,6,3,5,8
http://statistics.gov.scot/id/statistical-geography/S01002132,S01002132,17,10,7,7,9,12,14,20,7,13,13
http://statistics.gov.scot/id/statistical-geography/S01002133,S01002133,9,13,5,8,6,8,6,6,6,8,10
http://statistics.gov.scot/id/statistical-geography/S01002134,S01002134,3,1,2,5,5,8,5,11,6,17,10
http://statistics.gov.scot/id/statistical-geography/S01002135,S01002135,8,8,4,3,10,3,7,11,3,5,5
http://statistics.gov.scot/id/statistical-geography/S01002136,S01002136,5,6,5,3,5,4,4,7,7,8,6
http://statistics.gov.scot/id/statistical-geography/S01002137,S01002137,12,16,5,9,8,6,13,18,11,14,21
http://statistics.gov.scot/id/statistical-geography/S01002138,S01002138,16,5,12,8,15,13,13,9,10,8,12
http://statistics.gov.scot/id/statistical-geography/S01002139,S01002139,2,3,6,2,3,4,3,8,3,2,4
http://statistics.gov.scot/id/statistical-geography/S01002140,S01002140,6,15,12,11,9,17,8,11,10,21,17
http://statistics.gov.scot/id/statistical-geography/S01002141,S01002141,8,7,8,9,11,4,3,5,12,10,12
http://statistics.gov.scot/id/statistical-geography/S01002142,S01002142,3,12,10,11,8,10,4,14,6,13,18
http://statistics.gov.scot/id/statistical-geography/S01002143,S01002143,5,16,9,11,14,13,20,16,10,15,18
http://statistics.gov.scot/id/statistical-geography/S01002144,S01002144,5,5,6,10,6,7,9,5,9,5,12
http://statistics.gov.scot/id/statistical-geography/S01002145,S01002145,5,4,6,4,6,6,5,7,3,5,4
http://statistics.gov.scot/id/statistical-geography/S01002146,S01002146,7,8,3,7,8,8,5,1,12,11,7
http://statistics.gov.scot/id/statistical-geography/S01002147,S01002147,20,11,13,43,30,15,23,18,12,20,19
http://statistics.gov.scot/id/statistical-geography/S01002148,S01002148,6,7,4,7,6,8,10,10,7,12,18
http://statistics.gov.scot/id/statistical-geography/S01002149,S01002149,9,16,10,16,14,12,24,14,17,16,17
http://statistics.gov.scot/id/statistical-geography/S01002150,S01002150,5,7,5,4,5,5,6,9,4,6,7
http://statistics.gov.scot/id/statistical-geography/S01002151,S01002151,8,10,5,11,15,14,10,16,20,13,9
http://statistics.gov.scot/id/statistical-geography/S01002152,S01002152,12,2,3,10,3,3,4,5,6,6,2
http://statistics.gov.scot/id/statistical-geography/S01002153,S01002153,7,2,2,7,4,4,7,5,4,9,13
http://statistics.gov.scot/id/statistical-geography/S01002154,S01002154,26,14,14,11,10,17,22,22,14,12,20
http://statistics.gov.scot/id/statistical-geography/S01002155,S01002155,14,15,11,14,10,9,14,19,18,26,23
http://statistics.gov.scot/id/statistical-geography/S01002156,S01002156,2,4,2,6,1,1,3,2,2,4,4
http://statistics.gov.scot/id/statistical-geography/S01002157,S01002157,3,1,0,7,3,2,2,6,4,5,2
http://statistics.gov.scot/id/statistical-geography/S01002158,S01002158,3,4,6,3,6,3,8,5,2,4,4
http://statistics.gov.scot/id/statistical-geography/S01002159,S01002159,7,4,3,8,13,12,9,9,7,7,9
http://statistics.gov.scot/id/statistical-geography/S01002160,S01002160,1,3,4,8,14,16,14,14,7,4,23
http://statistics.gov.scot/id/statistical-geography/S01002161,S01002161,4,6,6,11,2,5,2,7,6,6,8
http://statistics.gov.scot/id/statistical-geography/S01002162,S01002162,7,13,7,10,6,11,12,11,10,20,9
http://statistics.gov.scot/id/statistical-geography/S01002163,S01002163,5,8,8,11,4,7,9,6,10,11,7
http://statistics.gov.scot/id/statistical-geography/S01002164,S01002164,14,16,6,8,12,28,19,10,19,18,11
http://statistics.gov.scot/id/statistical-geography/S01002165,S01002165,10,10,5,11,8,12,7,2,5,4,8
http://statistics.gov.scot/id/statistical-geography/S01002166,S01002166,4,4,3,7,2,2,4,9,6,2,3
http://statistics.gov.scot/id/statistical-geography/S01002167,S01002167,28,10,18,14,18,12,12,29,16,10,12
http://statistics.gov.scot/id/statistical-geography/S01002168,S01002168,10,11,13,9,20,9,6,6,7,3,7
http://statistics.gov.scot/id/statistical-geography/S01002169,S01002169,6,6,5,9,6,6,7,4,0,9,2
http://statistics.gov.scot/id/statistical-geography/S01002170,S01002170,16,21,32,23,26,34,35,53,38,31,28
http://statistics.gov.scot/id/statistical-geography/S01002171,S01002171,7,9,16,19,7,10,17,14,8,12,9
http://statistics.gov.scot/id/statistical-geography/S01002172,S01002172,5,4,9,9,8,6,14,11,8,11,6
http://statistics.gov.scot/id/statistical-geography/S01002173,S01002173,10,10,8,9,16,10,10,10,5,13,15
http://statistics.gov.scot/id/statistical-geography/S01002174,S01002174,9,15,14,7,9,7,14,11,4,9,12
http://statistics.gov.scot/id/statistical-geography/S01002175,S01002175,10,11,12,10,10,9,5,3,2,5,6
http://statistics.gov.scot/id/statistical-geography/S01002176,S01002176,7,10,5,7,13,8,20,14,9,10,12
http://statistics.gov.scot/id/statistical-geography/S01002177,S01002177,6,3,6,8,4,11,3,6,1,10,7
http://statistics.gov.scot/id/statistical-geography/S01002178,S01002178,10,7,12,14,7,3,3,3,2,1,5
http://statistics.gov.scot/id/statistical-geography/S01002179,S01002179,5,4,7,7,12,3,5,4,7,10,13
http://statistics.gov.scot/id/statistical-geography/S01002180,S01002180,3,1,4,10,14,6,4,2,1,8,4
http://statistics.gov.scot/id/statistical-geography/S01002181,S01002181,9,7,8,11,9,13,13,16,10,8,5
http://statistics.gov.scot/id/statistical-geography/S01002182,S01002182,3,3,1,6,3,2,4,4,3,3,6
http://statistics.gov.scot/id/statistical-geography/S01002183,S01002183,16,14,16,9,10,10,13,8,11,9,4
http://statistics.gov.scot/id/statistical-geography/S01002184,S01002184,8,3,11,14,3,8,4,10,9,8,8
http://statistics.gov.scot/id/statistical-geography/S01002185,S01002185,12,11,14,19,20,25,21,14,24,19,18
http://statistics.gov.scot/id/statistical-geography/S01002186,S01002186,3,0,6,8,6,3,4,2,5,7,2
http://statistics.gov.scot/id/statistical-geography/S01002187,S01002187,4,5,8,8,5,2,3,5,1,6,8
http://statistics.gov.scot/id/statistical-geography/S01002188,S01002188,7,7,3,5,2,1,8,3,3,1,7
http://statistics.gov.scot/id/statistical-geography/S01002189,S01002189,8,6,9,6,10,6,6,8,6,8,8
http://statistics.gov.scot/id/statistical-geography/S01002190,S01002190,1,8,6,4,11,10,8,6,6,7,10
http://statistics.gov.scot/id/statistical-geography/S01002191,S01002191,22,19,25,32,24,13,13,22,21,16,23
http://statistics.gov.scot/id/statistical-geography/S01002192,S01002192,23,12,14,11,18,12,12,17,15,21,27
http://statistics.gov.scot/id/statistical-geography/S01002193,S01002193,10,11,9,16,9,9,8,11,15,11,10
http://statistics.gov.scot/id/statistical-geography/S01002194,S01002194,11,9,11,18,10,19,11,13,15,13,11
http://statistics.gov.scot/id/statistical-geography/S01002195,S01002195,15,10,14,20,17,9,17,11,12,21,8
http://statistics.gov.scot/id/statistical-geography/S01002196,S01002196,7,8,3,3,9,6,6,7,8,7,18
http://statistics.gov.scot/id/statistical-geography/S01002197,S01002197,2,6,4,3,8,6,6,9,2,8,7
http://statistics.gov.scot/id/statistical-geography/S01002198,S01002198,5,17,8,3,5,3,3,5,9,11,11
http://statistics.gov.scot/id/statistical-geography/S01002199,S01002199,2,5,7,5,8,3,5,2,4,3,4
http://statistics.gov.scot/id/statistical-geography/S01002200,S01002200,7,8,7,6,7,5,6,9,6,6,11
http://statistics.gov.scot/id/statistical-geography/S01002201,S01002201,5,4,1,4,3,6,5,6,14,10,3
http://statistics.gov.scot/id/statistical-geography/S01002202,S01002202,7,3,1,8,2,5,3,4,3,3,8
http://statistics.gov.scot/id/statistical-geography/S01002203,S01002203,1,2,2,1,2,3,1,3,1,2,0
http://statistics.gov.scot/id/statistical-geography/S01002204,S01002204,16,16,20,11,14,17,16,10,13,15,12
http://statistics.gov.scot/id/statistical-geography/S01002205,S01002205,6,5,2,4,6,9,12,12,16,9,11
http://statistics.gov.scot/id/statistical-geography/S01002206,S01002206,4,2,7,4,5,11,11,4,1,4,12
http://statistics.gov.scot/id/statistical-geography/S01002207,S01002207,15,13,9,12,11,10,4,5,10,18,13
http://statistics.gov.scot/id/statistical-geography/S01002208,S01002208,3,1,2,6,4,3,5,4,4,2,3
http://statistics.gov.scot/id/statistical-geography/S01002209,S01002209,2,3,8,4,7,7,5,8,10,3,4
http://statistics.gov.scot/id/statistical-geography/S01002210,S01002210,15,4,2,5,4,4,2,2,1,2,8
http://statistics.gov.scot/id/statistical-geography/S01002211,S01002211,19,24,29,26,24,20,31,19,17,18,16
http://statistics.gov.scot/id/statistical-geography/S01002212,S01002212,13,22,15,20,16,17,20,19,22,39,23
http://statistics.gov.scot/id/statistical-geography/S01002213,S01002213,10,6,9,5,8,16,11,7,7,9,16
http://statistics.gov.scot/id/statistical-geography/S01002214,S01002214,4,5,14,6,11,11,10,4,9,11,7
http://statistics.gov.scot/id/statistical-geography/S01002215,S01002215,15,7,13,9,11,6,19,18,9,15,29
http://statistics.gov.scot/id/statistical-geography/S01002216,S01002216,6,11,8,7,14,13,7,23,12,9,14
http://statistics.gov.scot/id/statistical-geography/S01002217,S01002217,10,9,7,17,11,16,10,14,15,19,16
http://statistics.gov.scot/id/statistical-geography/S01002218,S01002218,3,1,0,3,4,3,1,1,1,4,5
http://statistics.gov.scot/id/statistical-geography/S01002219,S01002219,1,3,4,6,5,4,3,9,5,5,6
http://statistics.gov.scot/id/statistical-geography/S01002220,S01002220,6,11,10,7,13,3,10,11,1,6,11
http://statistics.gov.scot/id/statistical-geography/S01002221,S01002221,14,9,6,15,11,8,14,11,11,14,15
http://statistics.gov.scot/id/statistical-geography/S01002222,S01002222,6,15,5,9,10,9,5,11,6,8,10
http://statistics.gov.scot/id/statistical-geography/S01002223,S01002223,8,3,4,6,7,2,4,8,5,14,6
http://statistics.gov.scot/id/statistical-geography/S01002224,S01002224,7,3,6,9,17,7,12,10,11,13,10
http://statistics.gov.scot/id/statistical-geography/S01002225,S01002225,4,11,4,13,9,8,6,8,7,16,4
http://statistics.gov.scot/id/statistical-geography/S01002226,S01002226,10,9,4,8,13,27,11,11,11,9,9
http://statistics.gov.scot/id/statistical-geography/S01002227,S01002227,15,20,20,24,28,19,26,13,26,29,30
http://statistics.gov.scot/id/statistical-geography/S01002228,S01002228,6,20,8,17,23,21,25,14,15,13,10
http://statistics.gov.scot/id/statistical-geography/S01002229,S01002229,4,3,6,8,9,12,12,13,11,12,8
http://statistics.gov.scot/id/statistical-geography/S01002230,S01002230,4,14,13,12,7,11,10,11,9,18,20
http://statistics.gov.scot/id/statistical-geography/S01002231,S01002231,7,8,4,10,11,11,12,7,12,5,6
http://statistics.gov.scot/id/statistical-geography/S01002232,S01002232,9,13,7,12,10,11,9,10,19,22,18
http://statistics.gov.scot/id/statistical-geography/S01002233,S01002233,8,10,23,20,19,19,18,16,27,20,17
http://statistics.gov.scot/id/statistical-geography/S01002234,S01002234,12,11,9,15,9,7,9,4,10,10,2
http://statistics.gov.scot/id/statistical-geography/S01002235,S01002235,13,9,7,7,8,10,6,7,6,13,5
http://statistics.gov.scot/id/statistical-geography/S01002236,S01002236,16,16,12,20,23,28,26,25,18,21,24
http://statistics.gov.scot/id/statistical-geography/S01002237,S01002237,9,11,11,12,8,16,11,16,17,14,24
http://statistics.gov.scot/id/statistical-geography/S01002238,S01002238,12,8,11,18,16,18,23,13,16,16,16
http://statistics.gov.scot/id/statistical-geography/S01002239,S01002239,24,24,18,11,29,23,15,28,26,23,20
http://statistics.gov.scot/id/statistical-geography/S01002240,S01002240,6,11,8,18,16,16,16,7,21,11,8
http://statistics.gov.scot/id/statistical-geography/S01002241,S01002241,19,16,13,20,22,22,18,18,19,13,23
http://statistics.gov.scot/id/statistical-geography/S01002242,S01002242,10,4,7,10,19,14,10,13,6,10,7
http://statistics.gov.scot/id/statistical-geography/S01002243,S01002243,2,9,4,8,5,6,7,4,5,2,5
http://statistics.gov.scot/id/statistical-geography/S01002244,S01002244,4,7,8,13,9,7,9,5,11,4,12
http://statistics.gov.scot/id/statistical-geography/S01002245,S01002245,5,6,7,10,4,14,12,19,26,23,26
http://statistics.gov.scot/id/statistical-geography/S01002246,S01002246,11,10,8,13,9,9,15,14,5,14,9
http://statistics.gov.scot/id/statistical-geography/S01002247,S01002247,26,11,20,25,18,23,13,13,13,22,20
http://statistics.gov.scot/id/statistical-geography/S01002248,S01002248,9,13,11,11,9,8,19,5,10,8,13
http://statistics.gov.scot/id/statistical-geography/S01002249,S01002249,16,10,18,26,23,29,22,11,14,26,29
http://statistics.gov.scot/id/statistical-geography/S01002250,S01002250,13,9,2,14,9,10,12,4,4,7,15
http://statistics.gov.scot/id/statistical-geography/S01002251,S01002251,16,11,4,7,4,18,6,9,12,12,19
http://statistics.gov.scot/id/statistical-geography/S01002252,S01002252,11,11,9,11,10,12,10,8,9,27,13
http://statistics.gov.scot/id/statistical-geography/S01002253,S01002253,23,32,31,35,18,29,31,28,25,27,18
http://statistics.gov.scot/id/statistical-geography/S01002254,S01002254,7,20,11,8,9,11,16,13,15,18,18
http://statistics.gov.scot/id/statistical-geography/S01002255,S01002255,17,22,10,16,14,19,7,14,21,16,25
http://statistics.gov.scot/id/statistical-geography/S01002256,S01002256,5,5,3,7,6,7,4,6,10,7,19
http://statistics.gov.scot/id/statistical-geography/S01002257,S01002257,5,7,8,18,15,8,7,10,5,15,8
http://statistics.gov.scot/id/statistical-geography/S01002258,S01002258,9,6,12,8,16,14,16,20,18,16,19
http://statistics.gov.scot/id/statistical-geography/S01002259,S01002259,8,3,2,6,4,6,17,10,5,7,8
http://statistics.gov.scot/id/statistical-geography/S01002260,S01002260,4,8,2,7,7,5,5,13,6,8,7
http://statistics.gov.scot/id/statistical-geography/S01002261,S01002261,16,12,12,17,10,15,8,8,13,11,10
http://statistics.gov.scot/id/statistical-geography/S01002262,S01002262,10,10,12,16,6,11,16,12,10,17,12
http://statistics.gov.scot/id/statistical-geography/S01002263,S01002263,5,7,4,6,2,6,6,6,5,5,11
http://statistics.gov.scot/id/statistical-geography/S01002264,S01002264,11,13,14,15,13,8,12,13,18,14,29
http://statistics.gov.scot/id/statistical-geography/S01002265,S01002265,10,20,20,30,29,18,28,26,23,25,32
http://statistics.gov.scot/id/statistical-geography/S01002266,S01002266,10,21,3,7,9,14,8,10,9,7,4
http://statistics.gov.scot/id/statistical-geography/S01002267,S01002267,22,27,11,22,19,24,15,12,25,17,11
http://statistics.gov.scot/id/statistical-geography/S01002268,S01002268,2,3,6,5,6,9,12,6,8,6,4
http://statistics.gov.scot/id/statistical-geography/S01002269,S01002269,9,10,14,17,11,18,7,8,19,14,19
http://statistics.gov.scot/id/statistical-geography/S01002270,S01002270,8,8,12,21,13,17,26,19,9,19,23
http://statistics.gov.scot/id/statistical-geography/S01002271,S01002271,6,9,8,5,10,8,9,8,11,7,12
http://statistics.gov.scot/id/statistical-geography/S01002272,S01002272,4,4,5,2,5,3,8,5,7,6,10
http://statistics.gov.scot/id/statistical-geography/S01002273,S01002273,13,16,13,14,10,23,13,14,7,13,4
http://statistics.gov.scot/id/statistical-geography/S01002274,S01002274,15,14,12,14,19,14,19,12,18,20,30
http://statistics.gov.scot/id/statistical-geography/S01002275,S01002275,27,28,36,29,26,29,27,32,21,38,52
http://statistics.gov.scot/id/statistical-geography/S01002276,S01002276,3,4,4,4,6,6,7,7,8,7,4
http://statistics.gov.scot/id/statistical-geography/S01002277,S01002277,10,10,17,20,12,21,36,20,6,13,17
http://statistics.gov.scot/id/statistical-geography/S01002278,S01002278,18,14,19,28,19,21,20,15,25,28,22
http://statistics.gov.scot/id/statistical-geography/S01002279,S01002279,26,19,10,21,22,30,34,25,26,16,18
http://statistics.gov.scot/id/statistical-geography/S01002280,S01002280,15,7,9,17,13,8,8,6,5,9,17
http://statistics.gov.scot/id/statistical-geography/S01002281,S01002281,22,17,21,11,14,20,23,9,9,19,22
http://statistics.gov.scot/id/statistical-geography/S01002282,S01002282,16,23,26,15,17,12,8,7,9,6,3
http://statistics.gov.scot/id/statistical-geography/S01002283,S01002283,10,4,4,12,11,8,8,11,8,9,7
http://statistics.gov.scot/id/statistical-geography/S01002284,S01002284,13,9,11,15,31,16,17,38,20,24,24
http://statistics.gov.scot/id/statistical-geography/S01002285,S01002285,9,7,8,20,20,19,13,28,18,17,9
http://statistics.gov.scot/id/statistical-geography/S01002286,S01002286,16,9,12,10,14,25,14,10,17,7,11
http://statistics.gov.scot/id/statistical-geography/S01002287,S01002287,3,3,7,13,11,4,7,8,10,3,11
http://statistics.gov.scot/id/statistical-geography/S01002288,S01002288,12,7,10,10,12,14,14,9,15,28,10
http://statistics.gov.scot/id/statistical-geography/S01002289,S01002289,18,16,25,22,23,26,28,37,14,20,26
http://statistics.gov.scot/id/statistical-geography/S01002290,S01002290,18,21,19,18,18,17,12,10,17,15,23
http://statistics.gov.scot/id/statistical-geography/S01002291,S01002291,6,11,9,18,14,27,22,8,10,23,11
http://statistics.gov.scot/id/statistical-geography/S01002292,S01002292,15,15,23,17,22,20,13,29,14,21,15
http://statistics.gov.scot/id/statistical-geography/S01002293,S01002293,8,14,16,10,10,12,15,10,10,21,14
http://statistics.gov.scot/id/statistical-geography/S01002294,S01002294,4,13,7,7,12,13,8,6,15,11,10
http://statistics.gov.scot/id/statistical-geography/S01002295,S01002295,3,8,5,8,5,7,5,9,10,10,8
http://statistics.gov.scot/id/statistical-geography/S01002296,S01002296,22,11,10,16,11,5,2,6,3,2,0
http://statistics.gov.scot/id/statistical-geography/S01002297,S01002297,10,13,15,21,15,14,14,9,10,15,11
http://statistics.gov.scot/id/statistical-geography/S01002298,S01002298,4,11,8,5,7,8,4,9,8,5,12
http://statistics.gov.scot/id/statistical-geography/S01002299,S01002299,4,12,6,8,7,6,9,11,9,12,16
http://statistics.gov.scot/id/statistical-geography/S01002300,S01002300,7,8,11,4,8,10,9,7,4,7,3
http://statistics.gov.scot/id/statistical-geography/S01002301,S01002301,13,7,13,17,12,13,12,27,18,28,32
http://statistics.gov.scot/id/statistical-geography/S01002302,S01002302,22,20,21,26,34,32,32,14,30,29,20
http://statistics.gov.scot/id/statistical-geography/S01002303,S01002303,21,18,16,18,15,27,10,22,24,17,11
http://statistics.gov.scot/id/statistical-geography/S01002304,S01002304,4,5,2,11,8,9,10,13,18,10,17
http://statistics.gov.scot/id/statistical-geography/S01002305,S01002305,20,17,10,14,36,16,17,24,19,13,22
http://statistics.gov.scot/id/statistical-geography/S01002306,S01002306,10,4,18,8,10,5,9,14,12,6,2
http://statistics.gov.scot/id/statistical-geography/S01002307,S01002307,8,11,11,8,7,9,8,7,12,7,9
http://statistics.gov.scot/id/statistical-geography/S01002308,S01002308,9,9,8,8,8,7,3,10,10,9,11
http://statistics.gov.scot/id/statistical-geography/S01002309,S01002309,20,15,10,10,22,14,15,11,16,14,34
http://statistics.gov.scot/id/statistical-geography/S01002310,S01002310,29,17,17,31,26,35,14,12,18,11,34
http://statistics.gov.scot/id/statistical-geography/S01002311,S01002311,8,2,8,3,3,8,8,18,9,13,7
http://statistics.gov.scot/id/statistical-geography/S01002312,S01002312,13,8,4,16,21,8,18,15,15,13,12
http://statistics.gov.scot/id/statistical-geography/S01002313,S01002313,11,8,6,11,3,3,5,10,3,1,5
http://statistics.gov.scot/id/statistical-geography/S01002314,S01002314,9,8,16,6,8,6,4,12,3,10,9
http://statistics.gov.scot/id/statistical-geography/S01002315,S01002315,9,8,17,27,17,11,21,18,18,16,20
