Generated by http://statistics.gov.scot,2021-01-24T15:50:43+00:00
http://statistics.gov.scot/data/hospital-admissions,Hospital Admissions
measure type,Count
Admission Type,Cancer
Age,All
Gender,All
Measure (cell values): ,Count(Admissions)

,,http://reference.data.gov.uk/id/year/2002,http://reference.data.gov.uk/id/year/2003,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012
http://statistics.gov.scot/id/statistical-geography/S13002535,Dee,321,282,283,297,"","","","","","",198
http://statistics.gov.scot/id/statistical-geography/S13002611,Denny and Banknock,311,306,317,256,"","","","","","",177
http://statistics.gov.scot/id/statistical-geography/S13002670,Dingwall and Seaforth,161,238,273,217,"","","","","","",459
http://statistics.gov.scot/id/statistical-geography/S13002561,Doon Valley,424,456,447,505,"","","","","","",415
http://statistics.gov.scot/id/statistical-geography/S13002585,Drum Brae / Gyle,817,1046,925,688,"","","","","","",768
http://statistics.gov.scot/id/statistical-geography/S13002654,Drumchapel / Anniesland,761,808,925,794,"","","","","","",850
http://statistics.gov.scot/id/statistical-geography/S13002816,Dumbarton,590,512,648,657,"","","","","","",556
http://statistics.gov.scot/id/statistical-geography/S13002576,Dunbar and East Linton,384,243,397,381,"","","","","","",658
http://statistics.gov.scot/id/statistical-geography/S13002809,Dunblane and Bridge of Allan,194,257,217,338,"","","","","","",208
http://statistics.gov.scot/id/statistical-geography/S13002620,Dunfermline Central,587,534,636,445,"","","","","","",566
http://statistics.gov.scot/id/statistical-geography/S13002619,Dunfermline North,433,462,595,465,"","","","","","",456
http://statistics.gov.scot/id/statistical-geography/S13002621,Dunfermline South,471,521,592,553,"","","","","","",984
http://statistics.gov.scot/id/statistical-geography/S13002522,Dunoon,218,260,264,234,"","","","","","",208
http://statistics.gov.scot/id/statistical-geography/S13002476,Dyce / Bucksburn / Danestone,378,410,329,322,"","","","","","",374
http://statistics.gov.scot/id/statistical-geography/S13002767,East Berwickshire,325,333,331,376,"","","","","","",287
http://statistics.gov.scot/id/statistical-geography/S13002658,East Centre,753,850,1079,838,"","","","","","",919
http://statistics.gov.scot/id/statistical-geography/S13002551,East End,363,497,416,386,"","","","","","",250
http://statistics.gov.scot/id/statistical-geography/S13002500,East Garioch,110,135,164,150,"","","","","","",268
http://statistics.gov.scot/id/statistical-geography/S13002794,East Kilbride Central North,592,548,644,542,"","","","","","",264
http://statistics.gov.scot/id/statistical-geography/S13002793,East Kilbride Central South,485,662,519,421,"","","","","","",128
http://statistics.gov.scot/id/statistical-geography/S13002796,East Kilbride East,418,464,377,354,"","","","","","",171
http://statistics.gov.scot/id/statistical-geography/S13002792,East Kilbride South,251,349,303,315,"","","","","","",242
http://statistics.gov.scot/id/statistical-geography/S13002795,East Kilbride West,316,278,369,362,"","","","","","",307
http://statistics.gov.scot/id/statistical-geography/S13002824,East Livingston and East Calder,363,373,358,370,"","","","","","",383
http://statistics.gov.scot/id/statistical-geography/S13002736,"East Mainland, South Ronaldsay and Burray",42,47,44,67,"","","","","","",64
http://statistics.gov.scot/id/statistical-geography/S13002637,East Neuk and Landward,417,371,329,388,"","","","","","",345
http://statistics.gov.scot/id/statistical-geography/S13002666,East Sutherland and Edderton,161,196,201,258,"","","","","","",314
http://statistics.gov.scot/id/statistical-geography/S13002672,Eilean a' Chèo,226,262,219,244,"","","","","","",169
http://statistics.gov.scot/id/statistical-geography/S13002701,Elgin City North,211,220,195,225,"","","","","","",257
http://statistics.gov.scot/id/statistical-geography/S13002702,Elgin City South,215,191,193,171,"","","","","","",172
http://statistics.gov.scot/id/statistical-geography/S13002497,Ellon and District,176,157,179,246,"","","","","","",383
http://statistics.gov.scot/id/statistical-geography/S13002760,Erskine & Inchinnan,465,415,395,584,"","","","","","",513
http://statistics.gov.scot/id/statistical-geography/S13002573,Fa'side,426,450,519,588,"","","","","","",669
http://statistics.gov.scot/id/statistical-geography/S13002614,Falkirk North,446,458,321,359,"","","","","","",242
http://statistics.gov.scot/id/statistical-geography/S13002615,Falkirk South,433,335,344,372,"","","","","","",290
http://statistics.gov.scot/id/statistical-geography/S13002825,Fauldhouse and the Breich Valley,367,295,276,384,"","","","","","",348
http://statistics.gov.scot/id/statistical-geography/S13002699,Fochabers Lhanbryde,223,235,313,276,"","","","","","",292
http://statistics.gov.scot/id/statistical-geography/S13002510,Forfar and District,381,297,414,361,"","","","","","",211
http://statistics.gov.scot/id/statistical-geography/S13002703,Forres,337,328,324,377,"","","","","","",433
http://statistics.gov.scot/id/statistical-geography/S13002683,Fort William and Ardnamurchan,330,351,295,261,"","","","","","",315
http://statistics.gov.scot/id/statistical-geography/S13002586,Forth,728,764,658,774,"","","","","","",1052
http://statistics.gov.scot/id/statistical-geography/S13002808,Forth and Endrick,299,352,336,440,"","","","","","",288
http://statistics.gov.scot/id/statistical-geography/S13002723,Fortissat,292,419,282,291,"","","","","","",368
http://statistics.gov.scot/id/statistical-geography/S13002591,Fountainbridge / Craiglockhart,628,544,576,463,"","","","","","",611
http://statistics.gov.scot/id/statistical-geography/S13002491,Fraserburgh and District,269,256,264,263,"","","","","","",233
http://statistics.gov.scot/id/statistical-geography/S13002763,Galashiels and District,468,336,408,405,"","","","","","",396
http://statistics.gov.scot/id/statistical-geography/S13002653,Garscadden / Scotstounhill,906,1150,948,1178,"","","","","","",969
http://statistics.gov.scot/id/statistical-geography/S13002483,George St / Harbour,154,176,136,139,"","","","","","",153
http://statistics.gov.scot/id/statistical-geography/S13002579,Giffnock and Thornliebank,386,478,498,433,"","","","","","",526
http://statistics.gov.scot/id/statistical-geography/S13002786,Girvan and South Carrick,376,331,386,366,"","","","","","",405
http://statistics.gov.scot/id/statistical-geography/S13002633,Glenrothes Central and Thornton,386,400,436,436,"","","","","","",519
http://statistics.gov.scot/id/statistical-geography/S13002632,"Glenrothes North, Leslie and Markinch",533,440,723,490,"","","","","","",519
http://statistics.gov.scot/id/statistical-geography/S13002631,Glenrothes West and Kinglassie,586,521,631,661,"","","","","","",746
http://statistics.gov.scot/id/statistical-geography/S13002645,Govan,660,662,528,563,"","","","","","",862
http://statistics.gov.scot/id/statistical-geography/S13002610,Grangemouth,295,343,359,296,"","","","","","",302
http://statistics.gov.scot/id/statistical-geography/S13002643,Greater Pollok,752,818,861,788,"","","","","","",822
http://statistics.gov.scot/id/statistical-geography/S13002575,Haddington and Lammermuir,459,447,383,289,"","","","","","",667
http://statistics.gov.scot/id/statistical-geography/S13002803,Hamilton North and East,432,438,532,572,"","","","","","",238
http://statistics.gov.scot/id/statistical-geography/S13002805,Hamilton South,460,560,490,530,"","","","","","",310
http://statistics.gov.scot/id/statistical-geography/S13002804,Hamilton West and Earnock,336,332,581,430,"","","","","","",257
http://statistics.gov.scot/id/statistical-geography/S13002770,Hawick and Denholm,278,265,437,520,"","","","","","",254
http://statistics.gov.scot/id/statistical-geography/S13002771,Hawick and Hermitage,265,270,245,281,"","","","","","",420
http://statistics.gov.scot/id/statistical-geography/S13002485,Hazlehead / Ashley / Queens Cross,312,306,268,274,"","","","","","",402
http://statistics.gov.scot/id/statistical-geography/S13002700,Heldon and Laich,257,245,226,267,"","","","","","",334
http://statistics.gov.scot/id/statistical-geography/S13002525,Helensburgh Central,298,351,425,308,"","","","","","",538
http://statistics.gov.scot/id/statistical-geography/S13002526,Helensburgh and Lomond South,260,261,264,373,"","","","","","",354
http://statistics.gov.scot/id/statistical-geography/S13002741,Highland,299,413,366,457,"","","","","","",145
http://statistics.gov.scot/id/statistical-geography/S13002651,Hillhead,564,494,505,553,"","","","","","",596
http://statistics.gov.scot/id/statistical-geography/S13002480,Hilton / Woodside / Stockethill,365,346,310,216,"","","","","","",314
http://statistics.gov.scot/id/statistical-geography/S13002758,"Houston, Crosslee & Linwood",457,512,353,351,"","","","","","",609
http://statistics.gov.scot/id/statistical-geography/S13002634,Howe of Fife and Tay Coast,312,281,448,426,"","","","","","",368
http://statistics.gov.scot/id/statistical-geography/S13002502,"Huntly, Strathbogie and Howe of Alford",348,264,243,219,"","","","","","",489
http://statistics.gov.scot/id/statistical-geography/S13002684,Inverclyde East,306,430,449,538,"","","","","","",563
http://statistics.gov.scot/id/statistical-geography/S13002685,Inverclyde East Central,375,436,467,409,"","","","","","",296
http://statistics.gov.scot/id/statistical-geography/S13002686,Inverclyde North,461,389,575,594,"","","","","","",446
http://statistics.gov.scot/id/statistical-geography/S13002687,Inverclyde South,359,391,349,270,"","","","","","",341
http://statistics.gov.scot/id/statistical-geography/S13002689,Inverclyde South West,190,287,286,301,"","","","","","",389
http://statistics.gov.scot/id/statistical-geography/S13002688,Inverclyde West,301,264,372,322,"","","","","","",385
http://statistics.gov.scot/id/statistical-geography/S13002623,Inverkeithing and Dalgety Bay,478,452,686,689,"","","","","","",673
http://statistics.gov.scot/id/statistical-geography/S13002587,Inverleith,1152,958,926,979,"","","","","","",1310
http://statistics.gov.scot/id/statistical-geography/S13002676,Inverness Central,213,271,279,363,"","","","","","",380
http://statistics.gov.scot/id/statistical-geography/S13002678,Inverness Millburn,206,188,257,190,"","","","","","",234
http://statistics.gov.scot/id/statistical-geography/S13002677,Inverness Ness-Side,278,300,308,290,"","","","","","",270
http://statistics.gov.scot/id/statistical-geography/S13002681,Inverness South,180,200,185,201,"","","","","","",343
http://statistics.gov.scot/id/statistical-geography/S13002675,Inverness West,137,154,136,165,"","","","","","",240
http://statistics.gov.scot/id/statistical-geography/S13002499,Inverurie and District,149,194,157,173,"","","","","","",274
http://statistics.gov.scot/id/statistical-geography/S13002705,Irvine East,618,541,607,493,"","","","","","",661
http://statistics.gov.scot/id/statistical-geography/S13002558,Irvine Valley,376,523,586,524,"","","","","","",556
http://statistics.gov.scot/id/statistical-geography/S13002704,Irvine West,461,530,685,808,"","","","","","",859
http://statistics.gov.scot/id/statistical-geography/S13002523,Isle of Bute,177,192,261,219,"","","","","","",156
http://statistics.gov.scot/id/statistical-geography/S13002769,Jedburgh and District,194,218,249,202,"","","","","","",283
http://statistics.gov.scot/id/statistical-geography/S13002757,"Johnstone North, Kilbarchan & Lochwinnoch",475,482,410,430,"","","","","","",313
http://statistics.gov.scot/id/statistical-geography/S13002756,"Johnstone South, Elderslie & Howwood",511,534,503,559,"","","","","","",618
http://statistics.gov.scot/id/statistical-geography/S13002697,Keith and Cullen,258,234,244,175,"","","","","","",231
http://statistics.gov.scot/id/statistical-geography/S13002768,Kelso and District,396,251,270,343,"","","","","","",327
http://statistics.gov.scot/id/statistical-geography/S13002710,Kilbirnie and Beith,464,353,385,436,"","","","","","",448
http://statistics.gov.scot/id/statistical-geography/S13002556,Kilmarnock East and Hurlford,534,568,462,541,"","","","","","",452
http://statistics.gov.scot/id/statistical-geography/S13002554,Kilmarnock North,172,336,354,387,"","","","","","",271
http://statistics.gov.scot/id/statistical-geography/S13002557,Kilmarnock South,287,350,367,413,"","","","","","",372
http://statistics.gov.scot/id/statistical-geography/S13002555,Kilmarnock West and Crosshouse,503,518,529,459,"","","","","","",611
http://statistics.gov.scot/id/statistical-geography/S13002817,Kilpatrick,343,343,558,358,"","","","","","",369
http://statistics.gov.scot/id/statistical-geography/S13002712,Kilsyth,243,343,430,510,"","","","","","",395
http://statistics.gov.scot/id/statistical-geography/S13002706,Kilwinning,409,454,442,497,"","","","","","",476
http://statistics.gov.scot/id/statistical-geography/S13002488,Kincorth / Nigg / Cove,290,263,243,305,"","","","","","",365
http://statistics.gov.scot/id/statistical-geography/S13002478,Kingswells / Sheddocksley / Summerhill,231,204,216,245,"","","","","","",334
http://statistics.gov.scot/id/statistical-geography/S13002745,Kinross-shire,238,222,258,308,"","","","","","",194
http://statistics.gov.scot/id/statistical-geography/S13002517,Kintyre and the Islands,139,208,188,204,"","","","","","",150
http://statistics.gov.scot/id/statistical-geography/S13002629,Kirkcaldy Central,481,569,408,453,"","","","","","",284
http://statistics.gov.scot/id/statistical-geography/S13002630,Kirkcaldy East,489,472,413,530,"","","","","","",500
http://statistics.gov.scot/id/statistical-geography/S13002628,Kirkcaldy North,360,443,375,506,"","","","","","",521
http://statistics.gov.scot/id/statistical-geography/S13002569,Kirkintilloch East and Twechar,500,456,425,444,"","","","","","",332
http://statistics.gov.scot/id/statistical-geography/S13002732,Kirkwall East,103,98,121,82,"","","","","","",118
http://statistics.gov.scot/id/statistical-geography/S13002733,Kirkwall West and Orphir,92,83,68,138,"","","","","","",150
http://statistics.gov.scot/id/statistical-geography/S13002508,Kirriemuir and Dean,211,150,223,237,"","","","","","",174
http://statistics.gov.scot/id/statistical-geography/S13002784,Kyle,286,380,502,535,"","","","","","",419
http://statistics.gov.scot/id/statistical-geography/S13002665,Landward Caithness,175,245,261,296,"","","","","","",377
http://statistics.gov.scot/id/statistical-geography/S13002647,Langside,478,524,716,594,"","","","","","",611
http://statistics.gov.scot/id/statistical-geography/S13002806,Larkhall,451,656,575,472,"","","","","","",552
http://statistics.gov.scot/id/statistical-geography/S13002765,Leaderdale and Melrose,281,194,181,220,"","","","","","",301
http://statistics.gov.scot/id/statistical-geography/S13002595,Leith,387,465,355,530,"","","","","","",751
http://statistics.gov.scot/id/statistical-geography/S13002594,Leith Walk,616,637,516,460,"","","","","","",669
http://statistics.gov.scot/id/statistical-geography/S13002568,Lenzie and Kirkintilloch South,297,376,384,469,"","","","","","",540
http://statistics.gov.scot/id/statistical-geography/S13002777,Lerwick North,63,27,72,78,"","","","","","",81
http://statistics.gov.scot/id/statistical-geography/S13002778,Lerwick South,87,76,85,160,"","","","","","",130
http://statistics.gov.scot/id/statistical-geography/S13002815,Leven,364,479,449,428,"","","","","","",613
http://statistics.gov.scot/id/statistical-geography/S13002639,"Leven, Kennoway and Largo",569,559,558,625,"","","","","","",612
http://statistics.gov.scot/id/statistical-geography/S13002598,Liberton / Gilmerton,1084,1043,1179,1082,"","","","","","",1355
http://statistics.gov.scot/id/statistical-geography/S13002820,Linlithgow,314,391,327,324,"","","","","","",476
http://statistics.gov.scot/id/statistical-geography/S13002641,Linn,657,859,778,861,"","","","","","",1041
http://statistics.gov.scot/id/statistical-geography/S13002822,Livingston North,296,468,304,328,"","","","","","",366
http://statistics.gov.scot/id/statistical-geography/S13002823,Livingston South,460,354,419,456,"","","","","","",382
http://statistics.gov.scot/id/statistical-geography/S13002607,Loch a Tuath,79,58,35,52,"","","","","","",53
http://statistics.gov.scot/id/statistical-geography/S13002540,Lochar,268,235,276,226,"","","","","","",213
http://statistics.gov.scot/id/statistical-geography/S13002546,Lochee,549,486,515,419,"","","","","","",283
http://statistics.gov.scot/id/statistical-geography/S13002626,Lochgelly and Cardenden,413,372,496,290,"","","","","","",454
http://statistics.gov.scot/id/statistical-geography/S13002814,Lomond,314,425,364,340,"","","","","","",373
http://statistics.gov.scot/id/statistical-geography/S13002524,Lomond North,223,270,285,207,"","","","","","",368
http://statistics.gov.scot/id/statistical-geography/S13002616,Lower Braes,207,251,280,255,"","","","","","",195
http://statistics.gov.scot/id/statistical-geography/S13002484,Lower Deeside,261,265,181,169,"","","","","","",325
http://statistics.gov.scot/id/statistical-geography/S13002549,Maryfield,392,346,301,330,"","","","","","",171
http://statistics.gov.scot/id/statistical-geography/S13002655,Maryhill / Kelvin,763,773,830,735,"","","","","","",772
http://statistics.gov.scot/id/statistical-geography/S13002785,"Maybole, North Carrick and Coylton",390,533,631,637,"","","","","","",630
http://statistics.gov.scot/id/statistical-geography/S13002592,Meadows / Morningside,614,659,690,716,"","","","","","",755
http://statistics.gov.scot/id/statistical-geography/S13002507,Mearns,194,232,251,184,"","","","","","",278
http://statistics.gov.scot/id/statistical-geography/S13002518,Mid Argyll,230,292,267,297,"","","","","","",379
http://statistics.gov.scot/id/statistical-geography/S13002766,Mid Berwickshire,384,249,358,369,"","","","","","",246
http://statistics.gov.scot/id/statistical-geography/S13002496,Mid Formartine,258,214,207,234,"","","","","","",362
http://statistics.gov.scot/id/statistical-geography/S13002534,Mid Galloway,212,251,268,290,"","","","","","",196
